bar_exam;8.00
social_movement;8.00
fbi_agent;7.20
evacuation;7.67
toy_unicorn;7.50
painting_someone's_body;7.00
fieseler_storch_airplane;9.00
intentional_mistranslation;7.33
wallpaper;7.33
pizza_delivery;7.33
kung_fu_master;8.50
surgical_stitches;6.50
machismo;7.00
roller_skates;9.00
1790s;6.25
dead_soldier;9.00
reference_to_kevin_bacon;7.00
blue_fur;7.00
evil_clown;7.33
war_wound;7.00
human_versus_zombie;7.67
sleeplessness;7.50
notebook;8.25
support_group;8.50
stage_show;7.00
bitterness;8.00
remote_control;6.12
burning_money;9.00
erotic_thriller;7.00
trapped_beneath_ice;2.00
slow_motion_action_scene;7.29
chinatown_los_angeles;7.00
manuscript;8.00
year_1957;8.50
year_1955;9.00
cobweb;4.00
blowing_bubbles;7.00
waterspout;6.00
lolita;9.00
prank;7.42
flower_lady;8.00
cangaceiro;9.00
encoded_message;8.00
festival;7.50
german_military;9.00
reference_to_bruce_lee;4.00
detonator;8.67
knocked_out_with_a_gun_butt;9.50
augsburg_germany;7.00
sergeant;6.00
beam_of_light;5.60
wooden_leg;8.00
spaceship;6.67
animal_feet;8.00
stars;10.00
shepherd;7.00
independent_film;7.55
falling_into_a_pool;8.00
cruel_father;10.00
speaking_in_tongues;7.00
disappearance_of_one's_son;7.00
rickshaw;8.00
manhole;10.00
disconnected_battery;10.00
nonlinear_timeline;8.60
motion_capture;9.80
steel;10.00
buttocks;8.40
attachment_disorder;9.00
evil_queen;5.50
roulette;6.00
body_torn_in_half;4.00
commandant;4.00
automatic_pistol;6.00
tear_on_cheek;8.33
drag_queen;7.00
weather_map;7.00
sliding_between_someone's_legs;8.00
devotion;8.25
lucas_tower;9.00
collecting;7.00
reference_to_dennis_weaver;8.00
beggar;7.20
studying_for_an_exam;8.00
partnership;9.00
license_plate;9.00
sex_trafficking;9.00
wet_t_shirt;8.00
receptionist;6.00
climbing_a_tree;6.83
relic;7.00
blockbuster;7.33
t_72_tank;9.00
teenage_girl_in_swimwear;9.00
ford_crown_victoria;9.00
woman_wearing_towel;9.00
dancing_bear;6.00
snake_bite;7.00
video_screen;6.50
church_of_scotland;7.00
hangover;8.00
waffles;7.00
origin_story;8.00
riding_at_a_gallop;7.00
latina;9.00
greek_mythology;7.00
latino;9.00
secret_knock;9.00
calculus;10.00
burbank_california;9.00
baby_boy;5.00
long_lost_brother;7.00
manor;10.00
ship_wreck;6.00
holiday_film;8.00
eucharist;8.00
crashing_through_ceiling;5.00
driving_backwards;7.00
dancing_shoe;9.00
visa;8.50
river_rapids;9.00
psychiatry;9.00
japanese_culture;8.00
unfaithfulness;8.73
tongue_cut_out;7.00
severed_arm;6.77
stepfather_stepdaughter_relationship;6.00
fair;7.00
cheating_girlfriend;8.33
reference_to_doogie_howser;9.00
severed_tongue;6.50
hypocrite;9.00
pig_actor;4.00
pruning_a_palm_tree;8.00
axe_fight;8.33
james_bond_spoof_scene;6.00
inattentive_doctor;10.00
thanksgiving;7.67
clay_animation;7.00
special_education;10.00
mexican_standoff;7.22
dancing_girl;7.00
cheshire_cat;7.00
mechanical;8.00
talking_to_a_monkey;7.00
species_extinction;7.00
painting;7.77
boxing_knockout;9.00
putting_a_cigarette_out_on_one's_arm;8.00
automatic_door;7.00
blood_pressure;8.00
biker;4.33
cat_and_mouse;8.00
greenhouse;7.60
exploding_motorcycle;5.67
bedroom;8.33
asylum;6.50
principal;9.00
gypsy_village;5.00
kia_rio;9.00
third_in_trilogy;10.00
floating_on_a_raft;9.00
uc_berkeley;9.00
playing_cards;7.00
occult_detective;7.00
death_of_boyfriend;6.00
spinal_cancer;9.00
butt_grab;8.50
fear_of_flying;8.00
hope;8.45
food_critic;8.00
jackpot;8.00
diamond_smuggler;8.00
radio_news;10.00
absurd_violence;8.00
fake_mustache;8.00
prohibition;5.00
automatic_writing;8.00
country_western_music;9.00
human_versus_alien;6.33
webcast;8.00
pro_life;8.00
elite_soldier;6.00
cutting_fingernails;9.00
materialization;9.00
mysterious_past;8.50
roman_catholic;7.00
dallas_cowboys_cheerleader;9.00
wind_up;8.00
burning_a_painting;8.00
denmark;7.00
phonograph_record;7.67
rapper;5.00
thrown_from_a_train;7.33
wrist_slitting;4.00
bathhouse;1.00
plane_crash;7.00
submerged_in_car;9.00
colosseum_rome;7.50
ohio;6.33
female_assassin;6.88
reference_to_goethe;8.00
water_bubble;2.00
space_western;7.33
expensive_gift;9.00
young_woman;7.00
fire_truck;7.29
bomb_crater;9.00
media_spoof;8.00
skateboarding;8.00
creationism;8.00
dungeon;8.14
distant_future;7.00
superhero;6.83
destiny;7.23
exploding_body;6.96
cover_up;6.93
taunting;7.00
injustice;8.50
bo_staff;7.67
piston;9.00
pistol;7.23
south_sea_isle;8.00
escape_out_window;6.00
blank_bullet;9.00
movie_actor;8.00
court_jester;7.00
explosive;7.46
self_stabbing;8.00
industrial_age;9.00
foot_fetish;7.00
fertility_clinic;5.00
reference_to_joan_of_arc;8.00
courtyard;7.00
lotus_flower;9.00
saved_from_accident;6.00
seeing_dead_people;8.00
english_countryside;8.00
knife_in_the_chest;8.60
nuclear_base;5.00
souvenir;9.00
lawsuit;7.00
rape_fantasy;6.00
theatre_audience;7.71
self_injury;8.00
tantrum;9.00
drum;8.00
united_nations_mission;9.00
breaking_a_mirror;9.50
pimping;3.00
kimberley_south_africa;8.00
ramp;6.00
trapped_in_space;7.75
floating_in_the_air;8.00
haldol;8.00
tragic_event;8.77
austrian_soldier;8.00
robber;6.50
medallion;9.00
based_on_comic;6.73
predicting_the_future;7.00
female_stockinged_feet;5.00
body_search;9.00
snowfall;8.00
cd;5.00
chocolate_factory;8.00
throwing_a_drink_in_someone's_face;8.00
book_of_poetry;8.00
fastest_gun_in_the_west;8.00
drug_rehab;9.00
whispering;7.75
small_town_sheriff;6.00
paperboy;8.50
batcave;3.00
forced_to_strip;8.33
airplane_crew;7.00
lost_love;8.12
outsider;9.00
cheating_death;10.00
falling_down_a_well;8.25
cloned_cell_phone;4.00
killing_civilians;7.00
newspaper_clipping;7.40
birth_control;7.00
street_prostitution;3.00
2nd_century;10.00
airplane_explosion;7.00
deaf_in_one_ear;8.00
feather;7.00
waste;7.00
big_city;5.00
magical_sword;7.00
ballast;8.00
tv_addicted_child;8.00
tyranny;8.50
new_haven;8.00
homosexual;7.67
pancreatic_cancer;8.00
commuter;9.00
psychotherapist;7.00
sea_voyage;8.00
smashing_a_window;4.00
chain_fight;9.00
mannequin;10.00
all_child_cast;7.00
gran_torino;9.00
blood_sucking;9.00
beach_party;7.00
gunpowder;7.50
airplane_stewardess;6.75
lost_trousers;9.00
tossing_a_coin;9.00
laser;6.79
waiver_form;8.00
east_german_culture;10.00
reference_to_alice_in_wonderland;10.00
year_1877;8.00
sleeping_pill;10.00
serial_child_murder;4.00
year_1876;8.00
speeding_car;9.00
bathtub;7.59
teenage_hero;6.62
charm_bracelet;7.00
layoff;10.00
23rd_psalm;9.00
adventurer;8.00
truck_mounted_machine_gun;8.00
cleaning_lady;9.00
lust;8.00
old_lady;6.50
year_2054;8.00
adultery;8.21
reversal_of_power;10.00
alfred_pennyworth;9.00
steamboat;8.00
nurse's_aide;9.00
soldier_killed;8.00
foolishness;8.00
ransom;6.83
cremation;8.50
reference_to_lenin;5.00
terrorist;8.12
elite_team;8.00
rectal_exam;8.00
tv_news;7.21
throwing_knife;7.00
yuppie;8.00
puffin;7.00
corrupt_judge;4.00
arc_de_triomphe_paris;9.00
digging;6.80
black_ops;6.75
outbreak;6.50
terrorism;8.06
tit_milk;5.00
breaking_glass;9.00
drinking_game;10.00
british_soldier;10.00
self_destruct_mechanism;8.00
ball;8.25
columbia;9.00
prostate_cancer;9.00
death_by_explosion;7.00
blue_bird_of_happiness;8.00
drink;7.79
anthropomorphism;8.00
screaming_in_fear;8.00
unobtainium;10.00
police_bust;7.00
paving;7.00
suspended_by_arms;2.00
trained_from_birth;6.00
ikea;8.00
police_escort;7.67
identity;10.00
sexual_fantasy;8.00
new_year's_eve;6.50
airplane_steward;7.00
antenna;5.00
dock;6.75
computer_chess;10.00
shotgun;7.48
rocketry;10.00
pet_store;7.00
idiot;4.00
mother_in_law_son_in_law_relationship;4.50
city_of_god;9.00
dodge_ram;9.00
car_collection;5.00
drawing;7.56
improvised_weapon;7.00
throwing_a_plate;9.00
backstroke;9.00
reference_to_radio_shack;6.00
angel_on_earth;8.25
masked_superhero;6.67
based_on_folk_tale;8.00
drunk_driving;7.00
choir_practice;6.00
gun;7.41
footbridge;8.00
tranquilizer_gun;9.00
attempted_murder_of_a_child;4.00
freeze_breath;8.00
beauty_salon;8.00
interrupted_sex;7.50
spinning_head;8.00
monkey_shot;8.00
web;8.00
conversation_while_jogging;9.00
man_on_top;9.00
clergyman;6.67
hayloft;4.00
ice_skate;3.00
overturning_car;8.00
chalk_outline;9.00
arrest;7.47
neurological_disorder;8.00
cosmetics;10.00
tent_city;9.00
dry_cleaning;7.00
scoundrel;8.00
outrunning_explosion;7.00
woolly_mammoth;7.50
deus_ex_machina;7.50
hit_with_a_book;8.00
chancellor;8.00
technological_singularity;9.00
talking_with_a_stranger;7.00
loss_of_aunt;7.00
sock_doll;9.00
rural_setting;7.57
hit_by_a_truck;7.64
gambling;7.36
belgium;8.00
death_of_girlfriend;8.60
password;4.00
watching_a_newsreel;6.00
shoe_store;8.00
magical_realism;7.00
combat_photography;7.00
strip_club;7.67
bio_organic_weapon;7.00
onion;7.00
butterfly_effect;8.83
bigotry;8.75
central_park_manhattan_new_york_city;6.57
spastic;10.00
parasite;6.00
garage;7.62
female_singer;6.00
slip_and_fall;9.00
embryo_in_a_jar;8.00
paragliding;9.00
subway_train;7.00
no_opening_credits;7.54
water_lily;8.00
washing_clothes;8.00
end_of_love;8.00
shark_attack;8.00
police_chase;8.13
charles_river;8.00
thief;7.20
elitism;8.00
rogue_agent;8.25
reference_to_david_beckham;8.00
battle_cry;7.00
superhero_team;7.00
reference_to_willie_mays;5.00
grocery_store_robbery;4.00
recognition;10.00
female_pilot;10.00
disc_jockey;10.00
henchman;6.92
ford_taurus;9.00
disbelief;4.00
teddy_bear;6.83
sketching;7.50
spitting_out_food;6.00
hit_with_a_chair;7.20
search_for_son;8.00
passion;8.25
copulation;6.00
manhattan_project;10.00
fire_blanket;6.00
truffle;8.00
marital_love;6.00
failing_marriage;8.00
female_surgeon;9.00
bromance;9.00
stairway;7.33
biology;8.00
sex_on_first_date;9.00
pick_up_truck;9.00
ornithologist;7.00
copycat;9.00
last_man_standing;8.00
corrupting_influence_of_capitalism;8.00
homophobe;9.00
ghost_girl;8.50
jumping_over_a_fence;4.00
ski_mask;7.50
stage;7.50
car_trouble;8.50
sister;7.00
drumming;8.00
interracial_friendship;7.00
impersonating_a_police_officer;7.18
simian_fiction;7.33
owning_many_cats;7.00
jumping_into_a_pool_with_clothes_on;8.00
shoes;7.67
supernatural_hunter;7.00
tropical_forest;7.00
tough_guy;7.14
dogs_playing_poker;8.00
seashell;7.50
cracking;8.00
political_succession;10.00
diabolical;8.00
thumb_drive;7.00
software;9.33
pot_smoking;8.78
alliance;9.00
holy_roman_empire;7.00
gang_rape;8.44
erucic_acid;10.00
alternate_version_of_same_incident;9.00
commitment;7.00
gastronomy;8.00
trading_for_a_child;8.00
troubled_teenage_girl;8.00
hell_on_earth;4.00
mountaintop_monastery;9.00
chained_to_a_wall;8.00
ballet_dance;9.00
film_within_a_film;7.33
tadpoling;9.00
child_eaten;4.00
grabbed_by_the_wrist;9.00
housing;8.00
fake_nurse;9.00
reference_to_shakespeare's_twelfth_night;10.00
slovakia;8.00
locked_in_jail;8.00
frustration;8.50
heresy;7.50
erotic_dancer;8.00
magical_potion;6.50
animal_reserve;7.00
funnel;4.00
thrown_from_a_bridge;7.00
church_of_england;8.00
medical_scanner;6.00
defacing_property;10.00
prestige;7.00
fraternity_house;9.00
shyness;8.00
privilege;8.00
mugshot;8.00
treasure_map;8.00
apollo;7.00
stepsister;6.00
explosives_expert;8.33
beeper;9.00
count;8.00
police_procedural;9.00
dutch_angle;6.50
therapeutic_alliance;8.00
chained;7.00
eye_surgery;7.50
punk_rock_music;8.00
watching_news_on_tv;7.25
post_thermonuclear_war;8.00
female_stuck_in_sticky_substance;5.00
men_in_black;10.00
secret_war;6.50
military_staff;8.00
reference_to_alexander_dumas;8.00
hydrotherapy;8.00
irish;8.00
wifi;7.00
year_1979;6.00
u.s._sailor;6.50
reference_to_wild_bill_hickok;9.00
year_1975;9.00
year_1976;6.00
year_1977;6.00
rubble;9.00
giant_robot;6.38
year_1973;6.50
creator_creation_relationship;10.00
planet_in_title;8.00
inn;7.40
art_class;6.00
multiple_homicide;9.00
ink;8.00
caped_superhero;5.00
second_part;6.75
anesthesia;9.00
severed_limb;9.00
communication_satellite;8.00
reference_to_louis_pasteur;8.00
new_orleans_louisiana;6.33
bethlehem_judah;6.00
environmental_protest;8.00
cyberspace;10.00
contraction_in_title;8.00
bare_breasts;8.60
illusion;7.20
baby_bottle;4.50
watching_television;7.20
frisbee;10.00
swarm_of_bees;6.33
reference_to_tiujillo;10.00
oppression;8.80
missouri;7.00
train_on_fire;4.00
24_hours;9.00
woman_doctor;9.00
dental_retainer;9.00
news_anchor;6.00
green_tea;9.00
post_apocalypse;8.00
veil;8.50
child_playing_violin;6.00
brain_scanner;6.00
inspiration;7.75
sexual_awakening;7.50
forcibly_removed;8.00
strap_on_dildo;6.00
stunt;8.00
mushroom_cloud;7.80
stabbed_in_the_shoulder;7.00
erlenmeyer_flask;8.00
prison_break;3.00
reference_to_manila;9.00
mercenary;7.05
undead_army;10.00
pots_and_pans;8.00
pension;9.00
alternative_reality;4.00
carjacker;8.00
saying_grace;7.67
buoy;8.00
johnny_walker_green;8.00
wolfman;4.00
suicidal;7.00
bridal_gown;9.00
fawn;7.00
masked_villain;6.67
piano_duet;9.00
bioluminescence;8.50
martial_arts_tournament;9.00
nursery;8.00
entropy;9.00
mansion;7.50
grandparent;8.00
integrity;7.33
skeleton;6.67
female_bare_feet;9.00
american_civil_war;7.33
estranged_friend;7.00
killed_on_birthday;8.00
hallucinogenic_drug;10.00
tv_studio;6.50
knife_in_chest;6.50
cheating_wife;9.00
dreamworks_animated_filmx;7.00
x_games;6.00
road_accident;8.00
loss_of_husband;8.00
oriental;8.00
maintenance_man;6.50
25_year_old;7.00
magic_wand;6.00
prison_road_gang;9.00
hitting_one's_head_on_a_car_door;8.00
arabian_nights;8.00
blanket;7.00
grammar_correction;10.00
washboard;9.00
chauvinist;7.00
guard_post;9.00
starship_name_in_title;6.00
fire_hose_used_on_a_person;9.00
chapel;8.33
evil_dog;6.00
pachinko;8.00
jet_aircraft;7.00
daydream;7.00
time_freeze;8.75
note_in_a_can;9.00
miniature_golf;8.00
flute;8.00
roadblock;5.00
samurai;8.00
trafalgar_square_london;8.00
garrotting;8.00
controlled_environment;10.00
paper_hat;10.00
dna_test;8.00
1940s;8.21
undercover;7.00
triumph;10.00
body_transformation;8.50
jamaica;7.50
greek_myth;7.00
government_surveillance;10.00
adrift_in_space;9.00
sabbath;7.00
horn;9.00
preacher;6.67
district_attorney;9.00
paraglider;7.00
panda;7.00
winding_a_clock;8.00
decadence;9.50
colonialism;8.50
deliberate;8.50
arterial_sclerosis;9.00
lesbian_slur;6.50
lifting_up_dress;10.00
stenographer;9.00
car_stunt;6.67
suicide_by_jumping;8.00
movie_set;8.00
police_officer_killed;7.33
black_white_friendship;9.00
black_eye_patch;7.00
seasickness;9.00
peace_symbol;6.00
pushed_from_height;9.00
enchanted_castle;8.00
fart_joke;5.40
solar_system;8.00
hit_with_a_golf_club;9.00
conversation_through_a_mirror;6.00
wedding_ceremony;8.00
pursuit;7.35
sorceress;5.00
teenage_activist;8.00
scrubbing_floor;4.00
celebration;6.60
self_injection;7.33
home_video;7.00
daughter;7.67
brain_cell_transplant;10.00
envoy;10.00
unreliable_narrator;9.00
itunes;8.00
bharatanatyam;9.00
ann_arbor_michigan;8.00
smoke;7.33
loincloth;7.33
bunker;9.00
anarchist;8.40
corn_on_the_cob;9.00
hindi_song;9.00
reference_to_buster_keaton;8.00
20000_b.c.;8.00
regimentation;7.00
music_school;5.00
african_national_congress;8.00
spy_mission;4.00
being_followed;7.00
cathartic_therapy;10.00
crawling_out_of_a_tv_set;6.00
munnar_india;9.00
tennessee;6.00
manrovia_liberia;9.00
bra;6.67
big_game_hunter;7.00
devastation;9.00
communications_equipment;8.00
sequel_to_a_reboot;8.50
new_york_skyline;8.67
jazz_band;9.00
judgment_day;7.00
sweater;9.00
animal_fight;9.00
serial_teen_killer;7.00
insult;7.33
radio_transmission;9.00
pants_hit_the_floor;10.00
knife_held_to_one's_throat;10.00
hand_puppet;9.00
neck_wound;8.00
parent_searches_for_child;7.00
dog_with_fleas;9.00
hanging_upside_down;7.00
digging_a_grave;5.00
sociopath;8.80
falling_into_a_well;9.00
teenage_romance;7.00
secret_love;8.00
award;8.00
title_spoken_by_narrator;6.50
rock_music;3.00
reference_to_voltaire;8.00
aid_worker;5.00
year_327_bc;7.00
store;6.00
school_play;8.00
leg_cut;7.00
killed_in_police_car;7.00
bartender;8.00
invisibility_cloak;7.00
divorcee;8.67
action_figure;6.00
work;1.00
chinese_takeout;10.00
worm;7.00
baseball_glove;7.75
crime_lord;7.00
sleeping_on_couch;8.00
mechanic;6.67
containment;7.00
russian_immigrant;6.00
never_neverland;8.00
transformed_into_a_monster;8.00
sand;6.33
bush_plane;8.00
baby_crying;8.00
job_hunting;5.00
business_rivalry;10.00
black_and_white_segues_into_color;10.00
overweight_boy;7.00
india;7.09
talking_flower;7.00
pill_box;8.00
cruise_ship;8.00
drinking_while_driving;5.00
swordplay;5.00
16th_century;8.00
soho_london;7.00
fallen_bridge;7.00
surrogate_grandson;9.00
farce;7.50
underground_resistance;10.00
running_gunfight;8.00
compressed_air_tank;10.00
japanese_flag;8.50
glowing_eye;8.00
debauchery;9.50
kono_sierra_leone;8.00
pinochle_game;10.00
hitman;7.67
mechanical_bull;5.00
year_323_bc;7.00
respiratory_system;10.00
interview;7.62
fight_in_the_restroom;6.40
futuristic_vehicle;4.00
beach;7.94
shooting_a_car;7.00
pizza;6.00
japanese_military;6.00
fever;9.00
girl_group;6.00
ladder;6.86
memorial;10.00
elderly_couple;7.00
serial_murder;5.50
hood_over_head;7.00
police_surveillance;8.00
ungrateful_mother;9.00
law;7.30
human_test_subject;8.00
falling_down_a_hole;7.00
cosmonaut;7.00
burning_train;4.00
syracuse_university;5.00
cellphone_call;9.00
fear_of_water;7.00
greek;7.50
boy_on_a_ledge;8.00
expectant_mother;7.00
scarf;10.00
flipping_car;6.00
ambulance;7.50
elephant_figurine;8.00
assassination_plot;7.00
atrocity;9.00
movie_theatre;8.00
greed;7.57
power_outage;8.17
boxing_promoter;8.67
special_forces;6.82
office;7.20
sex_with_robot;9.00
non_professional_cast;8.33
shitting_self;4.00
ugandan_president;8.00
security_guard;7.00
red_dress;6.86
japan;8.17
snowball_fight;7.50
mayor;7.38
bombing;7.80
vertigo_comics;10.00
thrown_from_a_building;9.00
words_on_screen;10.00
killer_cyborg;7.00
run_car_off_road;7.00
defector;6.50
severed_foot;9.00
valor;10.00
acupuncture;8.00
toy_monkey;7.00
secret_laboratory;5.80
coffee;8.09
reference_to_charles_dickens;8.00
world_war_two_veteran;8.50
safe;8.50
two_killers;5.50
damage_report;7.00
mouth_to_mouth_resuscitation;8.00
kung_fu_in_title;7.00
band;7.75
roommate;7.60
road_sign;7.00
innocent_person_killed;8.67
suitor;8.00
repairman;8.00
forces_of_evil;8.00
leg_brace;9.00
bank;7.62
bread;8.50
statue_of_liberty;6.00
nipples_visible_through_clothing;7.30
woman_in_bathtub;9.00
oxygen;9.00
slavery;8.88
torso_cut_in_half;7.21
dingy;8.00
son_punches_father;9.00
beauty_queen;9.00
assassination_attempt;7.47
samba_school;7.00
d_day;7.00
male_underwear;8.00
loud_noise;9.00
bathesda_hospital;10.00
monolith;10.00
mercury_the_planet;8.00
jewelry_store;7.50
exploding_person;4.00
reference_to_pocahontas;10.00
sled;6.50
homosexual_couple;9.00
water_fountain;7.00
burns_over_entire_body;10.00
girl_dog_relationship;4.00
real_estate;8.00
logo;8.00
hit_in_the_groin;9.00
sherman_oaks_california;9.00
nose_ring;9.00
disloyalty;8.00
scally_cap;6.00
navel_piercing;9.00
caveman;8.00
north_america;8.00
dead_body_in_bathtub;9.00
final_battle;6.89
jagermeister;8.00
remorse;9.00
medicine;8.10
water_mill;4.00
hooker;8.50
hidden_treasure;8.00
sliding;3.00
reference_to_george_h.w._bush;7.00
baby_carriage;8.67
female_pubic_hair;8.00
killer_dog;7.30
sedation;9.00
australian_outback;6.00
mourning;7.00
office_romance;6.00
panning_for_diamonds;8.00
film_split_into_chapters;10.00
techne;9.25
entebbe_uganda;8.00
mullet;7.00
altering_history;8.00
ss_officer;9.00
maniac;8.50
gas_mask;7.78
botched_execution;10.00
autogyro;7.00
private_school;8.00
locomotive;7.00
mail_carrier;9.00
binary_star;8.00
apthorp_apartment_building_manhattan_new_york_city;4.00
female_masturbation;7.88
lung_cancer;9.00
rock_formation;8.00
tecate_beer;7.00
money_roll;9.00
warden;8.50
the_other_side;8.00
cockatoo;7.00
unicorn;9.00
hand_grenade;6.86
literally_thrown_out;8.00
immolation;5.33
eavesdropping_at_a_door;6.00
chopper;6.00
based_on_short_story;8.30
master_apprentice_relationship;3.00
reference_to_charley_chase;8.00
tooth_pulling;8.00
grocery_store;7.25
hearse;9.00
seduction;7.25
elevator;7.15
professor_moriarty;9.00
dying_wish;8.00
compromise;8.00
pioneer;10.00
tracking_device;7.36
submachine_gun;7.75
flamethrower;7.00
search_party;10.00
kicked_in_the_chest;5.00
sports_man;9.00
mountain_view_california;8.00
five_dollar_bill;9.00
returning_character_killed_off;7.55
covered_female_frontal_nudity;10.00
trial_transcript;9.00
x_ray;7.62
palestine;6.00
love_interest;5.75
gettysburg_address;8.00
faked_pregnancy;5.50
stage_play;9.00
written_by_star;7.00
washing_car;9.00
school_dining_room;8.00
mercy;8.50
minibus;8.00
guile;5.00
orgasm;7.50
tavern;6.67
ebay;6.00
pankow_berlin;9.00
spiral_staircase;7.10
interspecies_romance;7.00
boxing_manager;8.50
guilt;8.57
historical;8.00
arm_in_a_sling;8.00
hacking;7.00
sex_in_toilet;7.00
hologram;7.19
dark_fantasy;6.50
circular_staircase;7.50
art_gallery;8.25
alcoholic_mother;9.00
dildo;7.75
miniature_person;8.50
radio_operator;6.00
new_year's_day;8.00
reference_to_conan_o'brien;8.00
reference_to_rodney_king;9.00
shop_owner;4.00
hot_chocolate;6.00
lullaby;7.33
arm_in_a_cast;6.00
time_travel_romance;7.75
stabbed_through_the_chin;7.00
boat_ride;9.00
strength;7.00
little_girl;7.04
necktie;8.50
dead_man;8.75
little_boy;6.62
tattooing_oneself;8.00
elation;8.00
party_hat;6.00
spiritual_healing;9.00
exploding_starship;6.50
tombstone;7.25
curfew;10.00
snowflake;5.00
xeroderma_pigmentosum;8.00
gravy;9.00
composer_as_protagonist;8.00
iceland;7.50
operating_table;6.00
hiding_jews;9.00
mother_figure;4.00
olympic_athlete;7.00
germany;7.67
experiment_gone_wrong;6.67
family_violence;6.00
giant_creature;7.00
masked_boy;7.00
autopsy;8.00
terminal_illness;7.83
grave;7.11
5_year_old;8.00
forbidden_love;8.00
fight_club;7.00
face_on_a_flower;7.00
burlesque;9.00
arranged_courtship;7.00
electric_chair;9.00
bag_over_someone's_head;9.00
goalpost;2.00
swamp;7.25
trapped;8.38
counting_steps_as_ascending;8.00
double_barreled_shotgun;7.67
diving_suit;7.00
hero_kills_a_woman;6.33
poisoned_to_death;9.00
toy_soldier;8.00
woman_flashing_breasts;8.00
year_1991;9.00
year_1996;6.00
year_1997;5.67
year_1995;7.00
horse_on_fire;6.00
year_1998;6.00
year_1999;7.00
absent_mother;8.75
ten_dollar_bill;9.00
film_producer;5.00
chandelier;8.00
box_of_chocolates;7.00
giant_redwood;9.00
reference_to_mae_west;9.00
nephew;9.00
night_driving;9.00
reference_to_stephen_stills;10.00
toast;7.50
geyser;8.00
lovebird;7.00
based_on_autobiography;10.00
falling_in_slow_motion;9.00
death_of_wife;7.74
circuit_breaker;4.00
internet_research;8.00
pomp_and_circumstance;8.00
geologist;6.50
reference_to_victor_hugo;9.00
medal_of_honor;8.00
human_machine_relationship;10.00
torn_panties;8.00
pet_owner_relationship;5.00
talking_to_a_ghost;7.00
1590s;9.00
cryptography;10.00
celebration_of_life_party;9.00
child_fighting_adult;6.00
stasis;6.00
game_of_go;10.00
listening_to_music;8.10
lip_reading;10.00
wedding_cake;5.67
mil_mi_8_hip_helicopter;8.00
overturned_car;8.00
men_in_drag;7.00
rebirth;10.00
message_from_dead_father;8.00
runt;6.50
broken_arm;7.40
twin_towers;4.00
emo;2.00
screwball_comedy;7.00
chicago_illinois;6.10
computer_room;8.00
protocols;10.00
title_based_on_the_bible;7.00
stolen_generations;6.00
shenge_sierra_leone;8.00
crucifixion;7.43
fear_of_ghosts;8.50
customs_officer;9.00
steam;8.00
ghoul;8.00
secretary;7.20
action_hero;6.73
punched_in_the_stomach;7.90
melting_face;6.50
father_hits_son;6.00
priest's_daughter;9.00
budding_friendship;10.00
therapy_session;9.00
mayday_the_call_for_help;6.00
real_quiz_show_shown_in_fictional_situation;8.00
pantyhose;6.50
toes;9.00
multiple_cameos;8.75
nazi_concentration_camp;9.00
disinheritance;9.00
cattle;7.50
cleaning_service;8.00
2d_animation;8.00
frontline;9.00
global_warming;8.50
faith_healer;9.00
boeing_767;6.00
alien_probe;10.00
language_lab;8.00
napa_valley;6.00
arm_cast;7.67
breaking_a_lamp_over_someone's_head;5.00
social_engineering;7.00
urban_legend;7.75
judo_throw;6.00
snake_charmer;7.00
bullet_wound;7.00
yorkshire_england;7.00
anthropomorphic_car;7.00
webbed_fingers;7.00
child_shot;8.33
riding_accident;10.00
driving_lesson;5.00
orange_tree;8.00
termite;7.00
painting_a_wall;8.00
auteur;8.00
black_comedy;7.52
convertible;6.91
food_distribution;8.00
kitchen;7.80
fear_of_flight;7.00
teenage_protagonist;7.00
cow;6.14
supernatural_fight;4.00
excrement;8.00
searching_an_apartment;9.00
mariachi;6.00
historic_figure;7.00
femme_fatale;6.75
toy_on_fire;7.00
transmission;4.00
homesickness;8.67
gilbert_and_sullivan;7.00
neoliberalism;8.00
negotiation;9.00
ethnic_humor;9.00
executive_jet;9.00
spear;7.00
high_voltage;7.00
music_video;5.00
flying_machine;9.00
cricket_the_game;7.00
videoconferencing;9.00
panic_attack;7.00
beheaded;4.50
resignation;6.00
clown_mask;9.00
sex_on_a_sofa;8.00
gratitude;8.00
stubbornness;7.00
trans_world_airline;10.00
trickery;6.50
hay;5.50
reference_to_over_the_rainbow;6.00
computer_breakdown;10.00
child_murder;8.18
reference_to_twitter;5.00
padded_cell;9.00
ransacking;7.67
tv_commercial;7.00
reference_to_vincent_van_gogh;8.00
prank_call;7.00
scarecrow;9.00
flying_girl;8.00
car_hits_a_bicycle_rack;9.00
based_on_real_people;9.00
snow_leopard;7.00
oral_sex;9.00
fetishism;9.00
reference_to_stravinsky;9.00
unable_to_get_pregnant;8.00
madhouse;8.00
prima_donna;8.00
self_reflection;7.00
anal_sex;7.40
dead_boy;8.00
reference_to_jack_and_the_beanstalk;4.00
clairvoyant;8.00
armoury;8.00
postmodern;9.00
killing_someone_in_a_wheelchair;10.00
physician;8.00
national_socialism;9.00
bed_ridden;7.00
blue_footed_booby;7.00
delusional_disorder;8.00
performing_arts_school;5.00
folk_hero;8.00
licking_vagina;9.00
popular_machanics_magazine;8.00
gingerbread_man;5.67
mistaken_sex_scene;5.00
seeing_brother_murdered;9.00
mental_patient;8.75
